node_id,d,p_min,p_max,c_var,is_generator,energy_type,instance
8,0,0,0,0,False,,45
9,0,0,400,0,True,hydro,45
10,67.089503093502,0,0,0,False,,45
11,0,0,200,0,True,hydro,45
12,28.9346219436572,0,0,0,False,,45
13,11.9322327890415,0,0,0,False,,45
14,77.5991627512023,0,0,0,False,,45
15,20.428066723831,0,0,0,False,,45
16,10.0700682750927,0,0,0,False,,45
17,50.3807330526346,0,0,0,False,,45
18,38.767344612019,0,0,0,False,,45
19,17.3776921661975,0,0,0,False,,45
20,12.5372641056154,0,0,0,False,,45
21,8.67397116525228,0,0,0,False,,45
22,5.79603019765144,0,0,0,False,,45
23,11.4016047099404,0,0,0,False,,45
24,0,0,397.8,28.948321,True,coal,45
25,0,0,873,22.22098,True,coal,45
26,64.4351308943301,0,0,0,False,,45
27,14.8176529139833,0,0,0,False,,45
28,22.7211118809511,0,0,0,False,,45
29,0,0,0,0,False,,45
30,0,0,612,25.993982,True,coal,45
31,52.5640624777008,0,0,0,False,,45
32,22.1436747346828,0,0,0,False,,45
33,51.5651871503421,0,0,0,False,,45
34,30.7797658556994,0,0,0,False,,45
35,28.7441542715626,0,0,0,False,,45
36,0,0,0,0,False,,45
37,0,0,0,0,False,,45
38,23.4394376924376,0,0,0,False,,45
39,62.8607575049263,0,0,0,False,,45
40,29.9830238004309,0,0,0,False,,45
41,81.5627942916813,0,0,0,False,,45
42,14.6393258970246,0,0,0,False,,45
43,14.7594415258172,0,0,0,False,,45
44,46.8508226373923,0,0,0,False,,45
45,0,0,720,24.202306,True,coal,45
46,32.8037812633562,0,0,0,False,,45
47,18.4762383097245,0,0,0,False,,45
48,0,192.039630198991,192.039630198991,0,True,solar,45
49,15.9770572574743,0,0,0,False,,45
50,13.9858046058646,0,0,0,False,,45
51,13.6277488319454,0,0,0,False,,45
52,19.8149475103739,0,0,0,False,,45
53,0,85.0786667109241,85.0786667109241,0,True,solar,45
54,53.2138203925708,0,0,0,False,,45
55,73.0238072503208,0,0,0,False,,45
56,10.1783780734753,0,0,0,False,,45
57,11.3097532402046,0,0,0,False,,45
58,0,235.976044583122,235.976044583122,0,True,solar,45
59,66.4656690389509,0,0,0,False,,45
60,0,78.1982480390552,78.1982480390552,0,True,solar,45
61,65.8155134699829,0,0,0,False,,45
62,0,0,0,0,False,,45
63,0,0,0,0,False,,45
64,0,12.5585918712237,12.5585918712237,0,True,wind,45
65,0,62.371770079551,62.371770079551,0,True,wind,45
66,26.5985039602134,0,0,0,False,,45
67,0,0,0,0,False,,45
68,0,0,0,0,False,,45
69,64.1370685939564,0,0,0,False,,45
70,0,0,0,0,False,,45
71,11.0820429349229,0,0,0,False,,45
72,5.25961309200734,0,0,0,False,,45
73,64.474382250354,0,0,0,False,,45
74,43.6477072334109,0,0,0,False,,45
75,59.03918811117,0,0,0,False,,45
76,51.208183100286,0,0,0,False,,45
77,65.4854485127318,0,0,0,False,,45
78,32.9132003578337,0,0,0,False,,45
79,0,0,916.2,50.33,True,gas,45
80,0,0,0,0,False,,45
81,46.2042757386668,0,0,0,False,,45
82,18.0649070184313,0,0,0,False,,45
83,10.0593630604931,0,0,0,False,,45
84,21.3136584101107,0,0,0,False,,45
85,19.3853106738668,0,0,0,False,,45
86,0,0,360,50.33,True,gas,45
87,39.6369779730752,0,0,0,False,,45
88,0,0,1146.6,50.33,True,gas,45
89,137.550429591363,0,0,0,False,,45
90,8.8679923127351,0,0,0,False,,45
91,58.3915831431712,0,0,0,False,,45
92,11.1473045844161,0,0,0,False,,45
93,26.0797754239549,0,0,0,False,,45
94,36.5310866400555,0,0,0,False,,45
95,34.3726482756742,0,0,0,False,,45
96,12.9741628487609,0,0,0,False,,45
97,28.7148775153908,0,0,0,False,,45
98,40.0223184546263,0,0,0,False,,45
99,0,0,1175.4,50.33,True,gas,45
100,18.9129761618559,0,0,0,False,,45
101,4.73968742096514,0,0,0,False,,45
102,0,0,194.4,50.33,True,gas,45
103,32.4769790640269,0,0,0,False,,45
104,25.2884680600175,0,0,0,False,,45
105,34.7453889391422,0,0,0,False,,45
106,43.0872517860155,0,0,0,False,,45
107,1.81789141599075,0,0,0,False,,45
108,6.7412639730318,0,0,0,False,,45
109,33.5707553605999,0,0,0,False,,45
110,0,0,142.2,50.33,True,gas,45
111,59.0023724864202,0,0,0,False,,45
112,5.3870053468137,0,0,0,False,,45
113,7.06065582142914,0,0,0,False,,45
114,19.7140732527732,0,0,0,False,,45
115,159.077766007867,0,0,0,False,,45
116,17.5587497072385,0,0,0,False,,45
117,27.9387042198685,0,0,0,False,,45
0,46.2136593898436,0,0,0,False,,46
1,17.0350718883546,0,0,0,False,,46
2,34.84931657043,0,0,0,False,,46
3,31.7828918777391,0,0,0,False,,46
4,0,0,0,0,False,,46
5,41.7441768671615,0,0,0,False,,46
6,16.3361820358214,0,0,0,False,,46
7,23.2697834159278,0,0,0,False,,46
8,0,0,0,0,False,,46
9,0,0,400,0,True,hydro,46
10,58.1273770504331,0,0,0,False,,46
11,0,0,200,0,True,hydro,46
12,28.2123663670574,0,0,0,False,,46
13,11.7603627819316,0,0,0,False,,46
14,76.5258182003253,0,0,0,False,,46
15,21.3549941549905,0,0,0,False,,46
16,9.13622705672321,0,0,0,False,,46
17,48.0938566095493,0,0,0,False,,46
18,40.6391896008539,0,0,0,False,,46
19,15.9670620632155,0,0,0,False,,46
20,12.1271331143617,0,0,0,False,,46
21,8.55171889958615,0,0,0,False,,46
22,5.26708206684439,0,0,0,False,,46
23,10.4906979014086,0,0,0,False,,46
24,0,0,397.8,28.948321,True,coal,46
25,0,0,873,22.22098,True,coal,46
26,64.9935084811005,0,0,0,False,,46
27,14.5184317438607,0,0,0,False,,46
28,20.9859987836257,0,0,0,False,,46
29,0,0,0,0,False,,46
30,0,0,612,25.993982,True,coal,46
31,55.0887291173132,0,0,0,False,,46
32,22.7493748814868,0,0,0,False,,46
33,51.9854690783322,0,0,0,False,,46
34,28.3725320186769,0,0,0,False,,46
35,28.1228382109662,0,0,0,False,,46
36,0,0,0,0,False,,46
37,0,0,0,0,False,,46
38,22.9147310591959,0,0,0,False,,46
39,58.8486638641016,0,0,0,False,,46
40,30.2128445237367,0,0,0,False,,46
41,87.5048633463626,0,0,0,False,,46
42,15.648218637969,0,0,0,False,,46
43,14.1783802153406,0,0,0,False,,46
44,47.1047328527923,0,0,0,False,,46
45,0,0,720,24.202306,True,coal,46
46,29.9237362030023,0,0,0,False,,46
47,16.8329634168211,0,0,0,False,,46
48,0,220.330037958135,220.330037958135,0,True,solar,46
49,14.9976311417098,0,0,0,False,,46
50,15.3813831630939,0,0,0,False,,46
51,15.0905721863527,0,0,0,False,,46
52,20.3721771358915,0,0,0,False,,46
53,0,85.4137561037461,85.4137561037461,0,True,solar,46
54,55.2296720605772,0,0,0,False,,46
55,69.3911415360061,0,0,0,False,,46
56,10.5937382074426,0,0,0,False,,46
57,10.0839488762364,0,0,0,False,,46
58,0,255.261835031479,255.261835031479,0,True,solar,46
59,70.6214314696045,0,0,0,False,,46
60,0,79.5563393595388,79.5563393595388,0,True,solar,46
61,67.0761624157695,0,0,0,False,,46
62,0,0,0,0,False,,46
63,0,0,0,0,False,,46
64,0,13.9343337597314,13.9343337597314,0,True,wind,46
65,0,62.2075375129775,62.2075375129775,0,True,wind,46
66,26.2149949861334,0,0,0,False,,46
67,0,0,0,0,False,,46
68,0,0,0,0,False,,46
69,60.1975330888741,0,0,0,False,,46
70,0,0,0,0,False,,46
71,10.6813365263259,0,0,0,False,,46
72,5.45127059344285,0,0,0,False,,46
73,62.1008762416994,0,0,0,False,,46
74,41.992243989654,0,0,0,False,,46
75,60.2977538861623,0,0,0,False,,46
76,53.502100399622,0,0,0,False,,46
77,64.7708454833036,0,0,0,False,,46
78,32.4538639567334,0,0,0,False,,46
79,0,0,916.2,50.33,True,gas,46
80,0,0,0,0,False,,46
81,47.6054109003424,0,0,0,False,,46
82,18.0068430510807,0,0,0,False,,46
83,9.04668648585307,0,0,0,False,,46
84,21.1285909347071,0,0,0,False,,46
85,18.9143426673761,0,0,0,False,,46
86,0,0,360,50.33,True,gas,46
87,41.6902622253126,0,0,0,False,,46
88,0,0,1146.6,50.33,True,gas,46
89,130.547650025787,0,0,0,False,,46
90,9.45950275734792,0,0,0,False,,46
91,58.4067689350229,0,0,0,False,,46
92,10.5065797688279,0,0,0,False,,46
93,26.6793250843916,0,0,0,False,,46
94,35.6039652399615,0,0,0,False,,46
95,32.5592636412281,0,0,0,False,,46
96,13.3861870297842,0,0,0,False,,46
97,29.1620519325843,0,0,0,False,,46
98,36.4111182645776,0,0,0,False,,46
99,0,0,1175.4,50.33,True,gas,46
100,20.6035175655719,0,0,0,False,,46
101,4.47500160110261,0,0,0,False,,46
102,0,0,194.4,50.33,True,gas,46
103,32.59005831942,0,0,0,False,,46
104,27.4489538272638,0,0,0,False,,46
105,38.5194728070533,0,0,0,False,,46
106,42.7523596786103,0,0,0,False,,46
107,1.81117855879288,0,0,0,False,,46
108,7.05837182431216,0,0,0,False,,46
109,31.614714379677,0,0,0,False,,46
110,0,0,142.2,50.33,True,gas,46
111,57.1287889301306,0,0,0,False,,46
112,5.11360847500427,0,0,0,False,,46
113,6.65708111488657,0,0,0,False,,46
114,21.5542155278096,0,0,0,False,,46
115,156.023049370152,0,0,0,False,,46
116,17.2800853744295,0,0,0,False,,46
117,29.0605010451841,0,0,0,False,,46
0,42.2239950268846,0,0,0,False,,47
1,16.4065811770593,0,0,0,False,,47
2,34.1636550340156,0,0,0,False,,47
3,34.3107069564447,0,0,0,False,,47
4,0,0,0,0,False,,47
5,46.3118357459677,0,0,0,False,,47
6,16.3832992330877,0,0,0,False,,47
7,22.5681835281095,0,0,0,False,,47
8,0,0,0,0,False,,47
9,0,0,400,0,True,hydro,47
10,60.870160817318,0,0,0,False,,47
11,0,0,200,0,True,hydro,47
12,30.2591464897059,0,0,0,False,,47
13,12.307741049786,0,0,0,False,,47
14,76.0905861648327,0,0,0,False,,47
15,19.3134096989586,0,0,0,False,,47
16,9.91650052738885,0,0,0,False,,47
17,52.5533793352458,0,0,0,False,,47
18,41.0143801152949,0,0,0,False,,47
19,16.9148833599676,0,0,0,False,,47
20,12.0622730837249,0,0,0,False,,47
21,8.42300261743199,0,0,0,False,,47
22,5.49111048554503,0,0,0,False,,47
23,10.9838468074838,0,0,0,False,,47
24,0,0,397.8,28.948321,True,coal,47
25,0,0,873,22.22098,True,coal,47
26,61.3975716031856,0,0,0,False,,47
27,15.0595427447655,0,0,0,False,,47
28,20.6574070855933,0,0,0,False,,47
29,0,0,0,0,False,,47
30,0,0,612,25.993982,True,coal,47
31,46.9077793528298,0,0,0,False,,47
32,20.4839910030209,0,0,0,False,,47
33,54.0294025630934,0,0,0,False,,47
34,28.6194657652431,0,0,0,False,,47
35,28.2089291549786,0,0,0,False,,47
36,0,0,0,0,False,,47
37,0,0,0,0,False,,47
38,24.2065002080531,0,0,0,False,,47
39,56.5851732233991,0,0,0,False,,47
40,31.2734968766244,0,0,0,False,,47
41,83.4930685913846,0,0,0,False,,47
42,14.7066828293123,0,0,0,False,,47
43,14.1681261950528,0,0,0,False,,47
44,46.4680511468708,0,0,0,False,,47
45,0,0,720,24.202306,True,coal,47
46,29.03597982525,0,0,0,False,,47
47,17.371806568633,0,0,0,False,,47
48,0,202.300815319152,202.300815319152,0,True,solar,47
49,15.1353579840856,0,0,0,False,,47
50,15.654355578452,0,0,0,False,,47
51,15.9321796392061,0,0,0,False,,47
52,20.7366230159471,0,0,0,False,,47
53,0,83.7573625702409,83.7573625702409,0,True,solar,47
54,54.2828555069886,0,0,0,False,,47
55,72.5237919581851,0,0,0,False,,47
56,10.1919480335097,0,0,0,False,,47
57,10.603853510763,0,0,0,False,,47
58,0,255.955976381396,255.955976381396,0,True,solar,47
59,69.6531791857036,0,0,0,False,,47
60,0,90.0792489939442,90.0792489939442,0,True,solar,47
61,68.4665376409774,0,0,0,False,,47
62,0,0,0,0,False,,47
63,0,0,0,0,False,,47
64,0,13.1270941343568,13.1270941343568,0,True,wind,47
65,0,61.7746878334007,61.7746878334007,0,True,wind,47
66,23.4912507913315,0,0,0,False,,47
67,0,0,0,0,False,,47
68,0,0,0,0,False,,47
69,52.7455756832784,0,0,0,False,,47
70,0,0,0,0,False,,47
71,11.2748464508258,0,0,0,False,,47
72,5.36246833136995,0,0,0,False,,47
73,57.6225264428532,0,0,0,False,,47
74,45.1045236651944,0,0,0,False,,47
75,58.8141250762619,0,0,0,False,,47
76,52.9119118146176,0,0,0,False,,47
77,56.7407598590074,0,0,0,False,,47
78,32.3953169864092,0,0,0,False,,47
79,0,0,916.2,50.33,True,gas,47
80,0,0,0,0,False,,47
81,43.5586404759768,0,0,0,False,,47
82,16.6776031692576,0,0,0,False,,47
83,9.80218028221563,0,0,0,False,,47
84,21.5301626932605,0,0,0,False,,47
85,19.6897159464331,0,0,0,False,,47
86,0,0,360,50.33,True,gas,47
87,41.6735367384877,0,0,0,False,,47
88,0,0,1146.6,50.33,True,gas,47
89,128.844545432502,0,0,0,False,,47
90,8.92519722867226,0,0,0,False,,47
91,57.0783681816967,0,0,0,False,,47
92,10.9311490833242,0,0,0,False,,47
93,25.8567803849097,0,0,0,False,,47
94,37.1651788107486,0,0,0,False,,47
95,34.0136264885685,0,0,0,False,,47
96,12.7175267289209,0,0,0,False,,47
97,28.2123705445903,0,0,0,False,,47
98,39.2422157734054,0,0,0,False,,47
99,0,0,1175.4,50.33,True,gas,47
100,19.3551924976664,0,0,0,False,,47
101,4.47494881503145,0,0,0,False,,47
102,0,0,194.4,50.33,True,gas,47
103,32.5807704291833,0,0,0,False,,47
104,26.1274929806907,0,0,0,False,,47
105,34.8670449459302,0,0,0,False,,47
106,44.6278527161233,0,0,0,False,,47
107,1.76699699890257,0,0,0,False,,47
108,6.76410119830067,0,0,0,False,,47
109,33.0153738370384,0,0,0,False,,47
110,0,0,142.2,50.33,True,gas,47
111,61.0331040385327,0,0,0,False,,47
112,5.40034553657717,0,0,0,False,,47
113,6.82418551617902,0,0,0,False,,47
114,20.7075567607347,0,0,0,False,,47
115,153.768704810783,0,0,0,False,,47
116,15.881844011728,0,0,0,False,,47
117,29.9327966194741,0,0,0,False,,47
0,46.8374030398938,0,0,0,False,,48
1,18.5565829599616,0,0,0,False,,48
2,37.3569226506006,0,0,0,False,,48
3,33.8746168420109,0,0,0,False,,48
4,0,0,0,0,False,,48
5,42.6785709773493,0,0,0,False,,48
6,15.4069362766578,0,0,0,False,,48
7,24.3916161063361,0,0,0,False,,48
8,0,0,0,0,False,,48
9,0,0,400,0,True,hydro,48
10,64.1195382952744,0,0,0,False,,48
11,0,0,200,0,True,hydro,48
12,30.1401468141188,0,0,0,False,,48
13,11.9360374600366,0,0,0,False,,48
14,80.7486055424415,0,0,0,False,,48
15,20.9307207736208,0,0,0,False,,48
16,10.3051341459942,0,0,0,False,,48
17,52.7469704809709,0,0,0,False,,48
18,41.2890671857572,0,0,0,False,,48
19,14.9937702142024,0,0,0,False,,48
20,12.1224162242932,0,0,0,False,,48
21,8.99672343166461,0,0,0,False,,48
22,6.04008497105517,0,0,0,False,,48
23,10.6674475358694,0,0,0,False,,48
24,0,0,397.8,28.948321,True,coal,48
25,0,0,873,22.22098,True,coal,48
26,61.5886271599126,0,0,0,False,,48
27,14.1806689076986,0,0,0,False,,48
28,21.4967409561856,0,0,0,False,,48
29,0,0,0,0,False,,48
30,0,0,612,25.993982,True,coal,48
31,50.5606452921968,0,0,0,False,,48
32,21.0228509126861,0,0,0,False,,48
33,49.2087536543545,0,0,0,False,,48
34,30.3318573900414,0,0,0,False,,48
35,27.4226973902094,0,0,0,False,,48
36,0,0,0,0,False,,48
37,0,0,0,0,False,,48
38,23.0106522909691,0,0,0,False,,48
39,61.3031857105683,0,0,0,False,,48
40,30.1388060343027,0,0,0,False,,48
41,84.5405192933953,0,0,0,False,,48
42,15.7223643121948,0,0,0,False,,48
43,14.2658086212176,0,0,0,False,,48
44,44.5319804089066,0,0,0,False,,48
45,0,0,720,24.202306,True,coal,48
46,29.9474477107495,0,0,0,False,,48
47,17.7516027786994,0,0,0,False,,48
48,0,235.868450285481,235.868450285481,0,True,solar,48
49,15.5122190463285,0,0,0,False,,48
50,14.5519240470129,0,0,0,False,,48
51,14.9960702263,0,0,0,False,,48
52,21.169425963583,0,0,0,False,,48
53,0,100,100,0,True,solar,48
54,59.156044722373,0,0,0,False,,48
55,74.5870358266281,0,0,0,False,,48
56,9.7674648044733,0,0,0,False,,48
57,10.2487619802998,0,0,0,False,,48
58,0,293.096262787475,293.096262787475,0,True,solar,48
59,64.5087100123643,0,0,0,False,,48
60,0,90.7985654792874,90.7985654792874,0,True,solar,48
61,62.2621717544699,0,0,0,False,,48
62,0,0,0,0,False,,48
63,0,0,0,0,False,,48
64,0,15.1662347479842,15.1662347479842,0,True,wind,48
65,0,72.7723105667502,72.7723105667502,0,True,wind,48
66,25.7567917295086,0,0,0,False,,48
67,0,0,0,0,False,,48
68,0,0,0,0,False,,48
69,57.4775290182473,0,0,0,False,,48
70,0,0,0,0,False,,48
71,10.9253143729529,0,0,0,False,,48
72,5.43286262592352,0,0,0,False,,48
73,58.6373743034728,0,0,0,False,,48
74,43.0439463846822,0,0,0,False,,48
75,57.6556348075683,0,0,0,False,,48
76,53.9600012071764,0,0,0,False,,48
77,62.735678457772,0,0,0,False,,48
78,31.8254189261724,0,0,0,False,,48
79,0,0,916.2,50.33,True,gas,48
80,0,0,0,0,False,,48
81,43.3393910958826,0,0,0,False,,48
82,17.6058696579219,0,0,0,False,,48
83,9.66424537089379,0,0,0,False,,48
84,21.2822002369903,0,0,0,False,,48
85,18.5088566993961,0,0,0,False,,48
86,0,0,360,50.33,True,gas,48
87,38.5753889254734,0,0,0,False,,48
88,0,0,1146.6,50.33,True,gas,48
89,134.87731541112,0,0,0,False,,48
90,8.36772774360508,0,0,0,False,,48
91,58.1903325075851,0,0,0,False,,48
92,10.3068902678763,0,0,0,False,,48
93,26.4653378719424,0,0,0,False,,48
94,35.4661850911279,0,0,0,False,,48
95,35.3505863886418,0,0,0,False,,48
96,13.3716000957969,0,0,0,False,,48
97,30.2539262352747,0,0,0,False,,48
98,33.6485091330576,0,0,0,False,,48
99,0,0,1175.4,50.33,True,gas,48
100,19.7969622392841,0,0,0,False,,48
101,4.64737128889409,0,0,0,False,,48
102,0,0,194.4,50.33,True,gas,48
103,33.258331846081,0,0,0,False,,48
104,26.638316308964,0,0,0,False,,48
105,38.0895939294543,0,0,0,False,,48
106,44.5296470427918,0,0,0,False,,48
107,1.65717715851188,0,0,0,False,,48
108,7.48335017599206,0,0,0,False,,48
109,34.3638997106248,0,0,0,False,,48
110,0,0,142.2,50.33,True,gas,48
111,56.5785164034917,0,0,0,False,,48
112,5.58190457230517,0,0,0,False,,48
113,6.72712988728467,0,0,0,False,,48
114,19.023632453452,0,0,0,False,,48
115,164.141001450565,0,0,0,False,,48
116,15.6825282629886,0,0,0,False,,48
117,28.6483941969533,0,0,0,False,,48
0,48.362357802128,0,0,0,False,,49
1,16.4481526963567,0,0,0,False,,49
2,37.2235767410518,0,0,0,False,,49
3,33.107435835598,0,0,0,False,,49
4,0,0,0,0,False,,49
5,44.9701835792637,0,0,0,False,,49
6,14.7198460384945,0,0,0,False,,49
7,23.0260117290042,0,0,0,False,,49
8,0,0,0,0,False,,49
9,0,0,400,0,True,hydro,49
10,60.4684893393939,0,0,0,False,,49
11,0,0,200,0,True,hydro,49
12,28.6312265851728,0,0,0,False,,49
13,11.9801589950535,0,0,0,False,,49
14,78.4956952734516,0,0,0,False,,49
15,20.2526492479222,0,0,0,False,,49
16,9.65610736076261,0,0,0,False,,49
17,48.2419540636036,0,0,0,False,,49
18,41.4756698018039,0,0,0,False,,49
19,15.5341598041211,0,0,0,False,,49
20,13.0850933805917,0,0,0,False,,49
21,8.78251303817277,0,0,0,False,,49
22,5.70703105134424,0,0,0,False,,49
23,9.92200524213272,0,0,0,False,,49
24,0,0,397.8,28.948321,True,coal,49
25,0,0,873,22.22098,True,coal,49
26,58.5728699910087,0,0,0,False,,49
27,15.5195874697163,0,0,0,False,,49
28,21.5905567275858,0,0,0,False,,49
29,0,0,0,0,False,,49
30,0,0,612,25.993982,True,coal,49
31,52.7000061813263,0,0,0,False,,49
32,21.0650085952259,0,0,0,False,,49
33,55.2042505792964,0,0,0,False,,49
34,27.5873628449207,0,0,0,False,,49
35,27.7258963890932,0,0,0,False,,49
36,0,0,0,0,False,,49
37,0,0,0,0,False,,49
38,22.559285030574,0,0,0,False,,49
39,57.9154884355271,0,0,0,False,,49
40,30.8424710584532,0,0,0,False,,49
41,84.3844651749219,0,0,0,False,,49
42,16.273293292914,0,0,0,False,,49
43,14.5027810104748,0,0,0,False,,49
44,45.5337307389828,0,0,0,False,,49
45,0,0,720,24.202306,True,coal,49
46,30.8368344045098,0,0,0,False,,49
47,16.4202172190672,0,0,0,False,,49
48,0,250,250,0,True,solar,49
49,16.3275800443026,0,0,0,False,,49
50,15.4717772353866,0,0,0,False,,49
51,15.3844716072238,0,0,0,False,,49
52,18.7019343644645,0,0,0,False,,49
53,0,87.7091726158252,87.7091726158252,0,True,solar,49
54,57.3507892740565,0,0,0,False,,49
55,70.8824597149025,0,0,0,False,,49
56,10.4464345339042,0,0,0,False,,49
57,10.1521437277655,0,0,0,False,,49
58,0,297.355766428199,297.355766428199,0,True,solar,49
59,73.551565151672,0,0,0,False,,49
60,0,89.9108964434607,89.9108964434607,0,True,solar,49
61,66.5051164061842,0,0,0,False,,49
62,0,0,0,0,False,,49
63,0,0,0,0,False,,49
64,0,16.5409896004428,16.5409896004428,0,True,wind,49
65,0,68.1325026582688,68.1325026582688,0,True,wind,49
66,25.4134621872295,0,0,0,False,,49
67,0,0,0,0,False,,49
68,0,0,0,0,False,,49
69,60.1225951848757,0,0,0,False,,49
70,0,0,0,0,False,,49
71,10.4166942458482,0,0,0,False,,49
72,5.34128863429619,0,0,0,False,,49
73,61.3456535470767,0,0,0,False,,49
74,39.2811674776955,0,0,0,False,,49
75,56.616028164902,0,0,0,False,,49
76,51.3219494073032,0,0,0,False,,49
77,61.0865362561622,0,0,0,False,,49
78,32.5755702801854,0,0,0,False,,49
79,0,0,916.2,50.33,True,gas,49
80,0,0,0,0,False,,49
81,46.6495844716294,0,0,0,False,,49
82,17.6686981951665,0,0,0,False,,49
83,9.19383031262333,0,0,0,False,,49
84,21.4767849363661,0,0,0,False,,49
85,17.4513304460165,0,0,0,False,,49
86,0,0,360,50.33,True,gas,49
87,41.9301324498905,0,0,0,False,,49
88,0,0,1146.6,50.33,True,gas,49
89,137.53879437071,0,0,0,False,,49
90,9.00116191870045,0,0,0,False,,49
91,52.8446317296673,0,0,0,False,,49
92,10.626646079253,0,0,0,False,,49
93,26.3240327312374,0,0,0,False,,49
94,35.47186871682,0,0,0,False,,49
95,29.92171778273,0,0,0,False,,49
96,13.6534054897264,0,0,0,False,,49
97,30.1243870881053,0,0,0,False,,49
98,36.6491408829671,0,0,0,False,,49
99,0,0,1175.4,50.33,True,gas,49
100,19.0322894937988,0,0,0,False,,49
101,4.77357928165371,0,0,0,False,,49
102,0,0,194.4,50.33,True,gas,49
103,32.7604725224184,0,0,0,False,,49
104,26.518084655467,0,0,0,False,,49
105,35.7358595651171,0,0,0,False,,49
106,42.1183606091912,0,0,0,False,,49
107,1.86403934993077,0,0,0,False,,49
108,6.89348537303244,0,0,0,False,,49
109,33.2351783424474,0,0,0,False,,49
110,0,0,142.2,50.33,True,gas,49
111,59.1760647480064,0,0,0,False,,49
112,5.3745737366782,0,0,0,False,,49
113,6.48954822783231,0,0,0,False,,49
114,20.0056208352227,0,0,0,False,,49
115,168.480876871339,0,0,0,False,,49
116,16.9420824380712,0,0,0,False,,49
117,30.4824322251915,0,0,0,False,,49
0,44.2303443331967,0,0,0,False,,50
1,17.6903994201713,0,0,0,False,,50
2,35.514209423815,0,0,0,False,,50
3,35.2489766876469,0,0,0,False,,50
4,0,0,0,0,False,,50
5,44.5946972955373,0,0,0,False,,50
6,16.9934150687747,0,0,0,False,,50
7,25.4449683742869,0,0,0,False,,50
8,0,0,0,0,False,,50
9,0,0,400,0,True,hydro,50
10,60.4992307505531,0,0,0,False,,50
11,0,0,200,0,True,hydro,50
12,29.0115523241098,0,0,0,False,,50
13,12.2184890463379,0,0,0,False,,50
14,79.8375313935465,0,0,0,False,,50
15,20.338114490841,0,0,0,False,,50
16,9.65395385750626,0,0,0,False,,50
17,51.9827312841207,0,0,0,False,,50
18,40.4720386796332,0,0,0,False,,50
19,15.6764044786716,0,0,0,False,,50
20,11.779735975506,0,0,0,False,,50
21,9.02730900940962,0,0,0,False,,50
22,6.17455075372059,0,0,0,False,,50
23,10.7346332620342,0,0,0,False,,50
24,0,0,397.8,28.948321,True,coal,50
25,0,0,873,22.22098,True,coal,50
26,61.234364682617,0,0,0,False,,50
27,16.2122814799586,0,0,0,False,,50
28,21.2602522860855,0,0,0,False,,50
29,0,0,0,0,False,,50
30,0,0,612,25.993982,True,coal,50
31,50.5567699768624,0,0,0,False,,50
32,19.7446939876112,0,0,0,False,,50
33,50.8393849826218,0,0,0,False,,50
34,31.1821100760104,0,0,0,False,,50
35,28.918540104121,0,0,0,False,,50
36,0,0,0,0,False,,50
37,0,0,0,0,False,,50
38,23.6769190657114,0,0,0,False,,50
39,59.0682882332836,0,0,0,False,,50
40,30.3609989823846,0,0,0,False,,50
41,85.9558004990262,0,0,0,False,,50
42,16.5668468012267,0,0,0,False,,50
43,15.1526003175131,0,0,0,False,,50
44,50.8962103401245,0,0,0,False,,50
45,0,0,720,24.202306,True,coal,50
46,30.315620797033,0,0,0,False,,50
47,16.8760261808412,0,0,0,False,,50
48,0,227.262509969668,227.262509969668,0,True,solar,50
49,15.3832885485988,0,0,0,False,,50
50,14.4615315430048,0,0,0,False,,50
51,15.1558336512492,0,0,0,False,,50
52,21.2588226086162,0,0,0,False,,50
53,0,97.5260120045791,97.5260120045791,0,True,solar,50
54,56.3967663467252,0,0,0,False,,50
55,74.6859963057771,0,0,0,False,,50
56,10.1120648262283,0,0,0,False,,50
57,10.5278199843864,0,0,0,False,,50
58,0,284.753965876958,284.753965876958,0,True,solar,50
59,66.7134129800311,0,0,0,False,,50
60,0,98.6938083985796,98.6938083985796,0,True,solar,50
61,64.5244103841258,0,0,0,False,,50
62,0,0,0,0,False,,50
63,0,0,0,0,False,,50
64,0,16.050352138367,16.050352138367,0,True,wind,50
65,0,77.747256587799,77.747256587799,0,True,wind,50
66,25.3733268455102,0,0,0,False,,50
67,0,0,0,0,False,,50
68,0,0,0,0,False,,50
69,52.2742638830079,0,0,0,False,,50
70,0,0,0,0,False,,50
71,9.88014093646633,0,0,0,False,,50
72,5.43757915746986,0,0,0,False,,50
73,58.7754889741405,0,0,0,False,,50
74,41.6887025020414,0,0,0,False,,50
75,58.658081226314,0,0,0,False,,50
76,52.9220247981879,0,0,0,False,,50
77,67.6308157372876,0,0,0,False,,50
78,36.5129126155246,0,0,0,False,,50
79,0,0,916.2,50.33,True,gas,50
80,0,0,0,0,False,,50
81,46.546962030468,0,0,0,False,,50
82,18.8821166635045,0,0,0,False,,50
83,10.2405609825879,0,0,0,False,,50
84,21.5633322197852,0,0,0,False,,50
85,18.5242135225419,0,0,0,False,,50
86,0,0,360,50.33,True,gas,50
87,46.6563920416003,0,0,0,False,,50
88,0,0,1146.6,50.33,True,gas,50
89,146.289435908254,0,0,0,False,,50
90,8.73173382532674,0,0,0,False,,50
91,53.9227459514306,0,0,0,False,,50
92,10.818669990115,0,0,0,False,,50
93,26.2812937450208,0,0,0,False,,50
94,35.660248155176,0,0,0,False,,50
